time,frequency,confidence
21.440,261.576,0.960276
21.460,261.550,0.960787
21.480,261.548,0.959239
21.500,261.542,0.958559
21.520,261.457,0.958672
21.540,261.409,0.958179
21.560,261.532,0.962673
21.580,261.464,0.960939
21.600,261.386,0.956122
21.620,261.399,0.959822
21.640,261.289,0.955642
21.660,261.348,0.954022
21.680,261.230,0.950087
21.700,261.172,0.948743
21.720,261.395,0.953680
21.740,261.407,0.950462
21.760,261.169,0.949484
21.780,261.189,0.950188
21.800,261.176,0.950227
21.820,261.246,0.951665
21.840,261.335,0.953542
21.860,261.205,0.952367
21.880,261.235,0.952317
21.900,261.497,0.958409
21.920,261.655,0.960378
21.940,261.440,0.959673
21.960,261.472,0.954313
21.980,261.488,0.956457
22.000,261.294,0.952044
22.020,261.486,0.960364
22.040,261.457,0.959958
22.060,261.469,0.959153
22.080,261.416,0.956866
22.100,261.424,0.958065
22.120,261.482,0.957246
22.140,261.382,0.956132
22.160,261.442,0.958364
22.180,261.245,0.953864
22.200,261.389,0.956408
22.220,261.322,0.955955
22.240,261.251,0.951763
22.260,261.199,0.953434
22.280,261.294,0.953720
22.300,261.239,0.952437
22.320,261.498,0.955001
22.340,261.463,0.954274
22.360,261.448,0.957640
22.380,261.595,0.961627
22.400,261.556,0.958841
22.420,261.293,0.954494
22.440,261.168,0.948574
22.460,261.335,0.956142
22.480,261.492,0.958004
22.500,261.441,0.948652
22.520,261.687,0.958460
22.540,261.611,0.953039
22.560,261.654,0.937398
22.580,261.457,0.935995
22.600,261.370,0.940623
22.620,261.611,0.949202
22.640,261.831,0.946813
22.660,261.227,0.923808
22.680,261.567,0.926677
22.700,261.685,0.944712
22.720,261.679,0.937100
22.740,261.431,0.932941
22.760,261.813,0.941195
22.780,261.368,0.934777
22.800,261.364,0.926770
22.820,261.480,0.936941
22.840,262.252,0.924294
22.860,261.959,0.900941
22.880,261.308,0.914586
22.900,261.861,0.917061
22.920,261.846,0.928381
22.940,261.924,0.905676
22.960,261.792,0.897537
22.980,263.262,0.848678
23.000,265.374,0.693422
